SaleID,price
149196,17458.889399239397
149197,6860.6420302904235
149198,7153.356710965316
149199,6524.27369740011
149200,786.7776502826839
149201,16767.292373147655
149202,15582.371570696378
149203,24693.907693590783
149204,3404.414293396708
149205,40712.62002368727
149206,807.119073170693
149207,2375.1702560079593
149208,8462.574220340482
149209,2097.6796240692324
149210,34015.72063364551
149211,1094.803967564984
149212,2132.601352169908
149213,7981.472666373811
149214,5808.236203791954
149215,5229.041845420448
149216,3883.23586203578
149217,928.4131676736463
149218,16856.986244004445
149219,4344.3737650807925
149220,1723.882256270341
149221,1892.865288307316
149222,4275.306758413983
149223,2956.053933048983
149224,6918.118328219949
149225,10026.475040338039
149226,11488.327020652036
149227,4187.603318324113
149228,3428.4861148814425
149229,1055.681485593347
149230,3717.3588199972237
149231,8042.918118298194
149232,2459.735578287819
149233,797.0286929250833
149234,23073.710484205505
149235,1318.6163100318686
149236,4432.849607574609
149237,612.0331086642016
149238,7432.159544904361
149239,2186.8604877009993
149240,1599.7749079273633
149241,8212.04265135691
149242,5162.398150555105
149243,967.5131224120719
149244,4727.701920924164
149245,5579.471551337921
149246,1731.3754134473088
149247,13241.109216373668
149248,5619.619103443361
149249,7772.9682472855
149250,8750.134770105937
149251,21094.14232009993
149252,7456.402116567046
149253,3136.5565635370212
149254,1119.816965879798
149255,10253.370996559253
149256,1157.7553789513913
149257,2460.545669964575
149258,7585.602350161535
149259,2538.0462048410345
149260,793.437770045718
149261,13180.049483665172
149262,3393.1487050469864
149263,1224.580975605406
149264,9581.73306573162
149265,304.4111161390985
149266,7043.768113290207
149267,8157.758495948908
149268,5016.573884038847
149269,1026.7359498351705
149270,7208.026128532285
149271,492.0400735530118
149272,8577.22802621061
149273,10151.225560815736
149274,4620.693073596823
149275,7667.816365294462
149276,9457.786033981974
149277,26845.291626125232
149278,10744.048429481809
149279,3805.502378761203
149280,2688.811135130999
149281,6499.561029938171
149282,4315.137230497293
149283,4768.292067036024
149284,1726.9267172759344
149285,333.6467978972389
149286,10470.209440845474
149287,31672.29451464249
149288,9899.747754694949
149289,701.1061767638807
149290,6334.721779506426
149291,10858.621125869913
149292,7372.09031879859
149293,2685.771638236378
149294,8423.694286108355
149295,3739.4113599945613
149296,7712.771173001024
149297,1726.4400947696138
149298,4625.926066369276
149299,2656.9907928584266
149300,8388.065549091141
149301,6857.1149708576295
149302,5361.292282613347
149303,1350.0175954202439
149304,13389.611855298335
149305,7961.997974828819
149306,3563.7691009312175
149307,9825.280181129283
149308,3072.491180017646
149309,4328.710036044253
149310,17098.93700388323
149311,398.3649987779397
149312,14639.93241112656
149313,1952.6786393331834
149314,3190.0585414729885
149315,1642.5712847610298
149316,9217.801399794402
149317,2605.101814907799
149318,596.2172462106228
149319,14410.095194784848
149320,6432.0578646392105
149321,382.854316151882
149322,5507.197899458095
149323,2226.6240973288373
149324,11930.049728572261
149325,12906.1447752329
149326,3421.0657030274897
149327,7020.0388524741065
149328,7493.357755663551
149329,3082.5790817982415
149330,9246.789584320195
149331,7170.813418722661
149332,1895.0998728891827
149333,2616.0779338486345
149334,7259.282511242041
149335,1290.8943959318572
149336,4366.256101870216
149337,4762.189687290618
149338,5361.880562966558
149339,1580.7916329521356
149340,6617.8071215420305
149341,2817.2375610648705
149342,3839.2665689890255
149343,1668.1827870142045
149344,15130.480004642664
149345,1637.6074783456559
149346,1124.6390519986694
149347,886.7641434957535
149348,1120.7534025187679
149349,10939.955314358793
149350,1806.590290236804
149351,5379.7663760576515
149352,1315.0667169380415
149353,39936.62853923908
149354,2485.652784173366
149355,449.79210073509876
149356,10082.25043289237
149357,3504.4775964909295
149358,29399.16523660274
149359,17446.02086020977
149360,1459.9205193180326
149361,24856.613986028653
149362,5423.184879409737
149363,2408.2445589904573
149364,27171.33552173811
149365,966.4930288411667
149366,8144.747877401083
149367,1947.6155980428775
149368,1510.9125704741323
149369,12320.224803243702
149370,1251.5416507420673
149371,438.2819164397343
149372,1526.77660727988
149373,1554.7981421352983
149374,1010.119051160953
149375,1799.9349543640858
149376,13532.188125348795
149377,28488.315736463035
149378,2818.3909618420357
149379,5870.869634596707
149380,1932.3450323981438
149381,5181.75447783796
149382,7169.521335651377
149383,1349.27176849051
149384,10995.324381664434
149385,10196.122273979237
149386,667.381512705893
149387,10645.50673372368
149388,2402.3875870496345
149389,682.1548756732234
149390,1425.8737889379508
149391,3814.892448348687
149392,758.9865139274849
149393,4486.906153996764
149394,1700.0198238550465
149395,2843.2594444745505
149396,8515.19282500683
149397,16209.87649124411
149398,1684.9558560494668
149399,2227.0930646553693
149400,1514.0952139422027
149401,6477.061325321017
149402,9643.946397468424
149403,1335.0351125945526
149404,8021.6774925096015
149405,6718.652175316509
149406,5297.329136725385
149407,986.3058774281878
149408,10738.402070056125
149409,1356.6916777057077
149410,1170.1234620717707
149411,1079.9574811502214
149412,1245.1579240382507
149413,2451.1932555081307
149414,1960.4125693777662
149415,1436.067734812219
149416,1841.9557113838418
149417,823.0543875319759
149418,3624.6506148731114
149419,30217.56277762017
149420,2074.540348996256
149421,2371.6555924047507
149422,945.657937180921
149423,1384.3926135981806
149424,3459.143792302094
149425,7829.828837013221
149426,7030.752945322264
149427,336.29167453314847
149428,3623.639788960986
149429,1274.0095880936165
149430,2805.980221102108
149431,3490.5576585516665
149432,1604.631725401655
149433,3074.0882021145158
149434,1183.9186488299574
149435,2077.839974616967
149436,728.6360182267333
149437,2178.579423212651
149438,4918.178908618016
149439,1548.859117897236
149440,3634.4299948325856
149441,638.7520942803079
149442,703.6561305210863
149443,2168.5751388542385
149444,1627.2490575809352
149445,6924.571725228059
149446,11902.371135171348
149447,7526.789781690164
149448,1398.8219809207308
149449,19177.962177464728
149450,11652.793045694842
149451,4931.595851583018
149452,9072.5931691825
149453,7898.9090081364375
149454,1833.36890995516
149455,1051.5523720140573
149456,16198.279638798496
149457,18564.72585630688
149458,1437.4867540829082
149459,1655.7147457499545
149460,1000.1011224440738
149461,54966.50361753332
149462,8433.502819496465
149463,3682.7003409000426
149464,18485.484127140702
149465,1679.3898394142461
149466,5399.425650424698
149467,5454.600839323757
149468,2761.758496891436
149469,4475.45551868339
149470,16407.41637845656
149471,661.9712539290587
149472,5171.268160056352
149473,10556.065719986558
149474,750.002965298943
149475,227.52231669137643
149476,1128.8494872441106
149477,1340.5163964188578
149478,881.7771569153974
149479,1507.8129292253568
149480,6287.665234885571
149481,1204.489661666892
149482,3162.434880415606
149483,3938.9842283359585
149484,7050.597843899473
149485,13679.262930165112
149486,1107.3444770582207
149487,3028.4413052588834
149488,1150.9822717742911
149489,2846.3881737485613
149490,3333.6065637568854
149491,1726.4311902674722
149492,8925.610725557952
149493,1167.2300879030654
149494,1332.7425151379134
149495,828.6473524302314
149496,4528.937533399574
149497,2978.9980238826092
149498,3499.149761354738
149499,6687.911741712477
149500,8627.712903268108
149501,1065.2460917330718
149502,8274.246541123088
149503,2345.1128069860742
149504,3052.783191403464
149505,2164.051446030413
149506,404.8975411431689
149507,9614.076614139125
149508,316.43861326609607
149509,7418.052597164531
149510,52868.02833883767
149511,1789.5845797270777
149512,3912.5612596860374
149513,12422.803630723678
149514,5242.972228051285
149515,5398.25152531091
149516,1302.0355351380458
149517,7064.280889409286
149518,1798.3805072697323
149519,1296.0128904306605
149520,2727.6274525594167
149521,2258.456857026862
149522,4733.893668721829
149523,5220.879457823599
149524,9175.086435612599
149525,1080.1550518458748
149526,5520.1423994273255
149527,8569.427354578464
149528,8212.188309431484
149529,18714.80122198584
149530,234.6301383114352
149531,2546.181518812801
149532,5717.725324411239
149533,437.14477562094316
149534,465.88237680735614
149535,17805.96761310181
149536,732.5178266540313
149537,6641.273827795586
149538,4135.422533830369
149539,1785.425745191904
149540,416.1172452399667
149541,2641.1313966259477
149542,6001.5877778469985
149543,261.18048821032266
149544,3792.3088014479367
149545,2163.069221677136
149546,1527.0925777085204
149547,8600.47453674515
149548,9964.233749493724
149549,26215.2393125761
149550,15091.493519854688
149551,12002.60856595042
149552,535.851760984922
149553,22951.62749835663
149554,8536.788744094021
149555,2578.75331408705
149556,14154.547167495055
149557,1900.9794009480206
149558,24355.961801034628
149559,229.84402971093294
149560,3916.4798919823206
149561,8706.089372441613
149562,468.9832608953071
149563,370.1969287161583
149564,5577.273091635989
149565,3645.3651050115614
149566,663.6373510268932
149567,6827.548488667868
149568,15211.190900327334
149569,2131.2826566879426
149570,19923.77126896168
149571,1305.5115731475776
149572,436.59859148194647
149573,1103.5188738123413
149574,938.211437074134
149575,3973.7195092283087
149576,6714.731285972694
149577,2574.5396636658957
149578,2867.858204570536
149579,3025.607257049447
149580,4473.344374377374
149581,505.0634917038477
149582,3358.0771508683515
149583,6483.428382694283
149584,4437.592989765272
149585,3704.0657545892227
149586,13730.900504154934
149587,11255.63828884393
149588,411.4194017054089
149589,11255.95706504095
149590,322.924540696928
149591,12201.39859910743
149592,2584.575384768349
149593,4134.117246084649
149594,13059.729255640452
149595,6731.81288902394
149596,1359.71643412557
149597,2757.121766102765
149598,4202.727146701481
149599,19116.10723144211
149600,5875.775299152912
149601,9932.619259545025
149602,26131.336502479404
149603,9216.050812849517
149604,1969.6142408151688
149605,8610.8067135693
149606,291.84676183188645
149607,1737.6804497225678
149608,3777.812039823446
149609,11547.459273407665
149610,16460.121701685217
149611,858.9269978212628
149612,1376.6055712065393
149613,896.2734518758095
149614,781.9321439025979
149615,21398.707495515944
149616,370.5162209641047
149617,5267.772072747463
149618,1472.8710992677006
149619,6286.16658030188
149620,1074.3228762545195
149621,18147.463573046032
149622,8288.156446591862
149623,4427.10244001819
149624,1570.0611160871933
149625,4012.413707506893
149626,2270.465558799345
149627,183.73729401012133
149628,11815.709726193301
149629,4029.557089477962
149630,10302.392128696514
149631,9029.800033787844
149632,689.6551926807957
149633,4773.833948875768
149634,23052.975599035417
149635,11442.36789077397
149636,3867.9116040538993
149637,7288.615309243181
149638,8408.816922525859
149639,9650.041011073812
149640,23139.458375294045
149641,11092.55798572423
149642,1323.5981424784281
149643,4006.810107596122
149644,7512.298975655391
149645,9173.3085265812
149646,858.3646012292132
149647,7455.852085531878
149648,12489.320258928972
149649,9914.52964199398
149650,1033.5307276600972
149651,592.702937062692
149652,1506.7609313120106
149653,2630.4114176257203
149654,1379.0836462645002
149655,4566.720355385611
149656,340.67412830986973
149657,2337.4356808478065
149658,11369.12078263001
149659,5119.240740279368
149660,18486.207441882812
149661,1309.3932068329577
149662,960.8986952384
149663,2611.9923380499895
149664,7642.177498777657
149665,7075.481402052268
149666,7403.586569883627
149667,2084.130833502711
149668,13456.788230060522
149669,1520.6439228761706
149670,4627.686505454909
149671,2514.0745785332833
149672,4957.152659428249
149673,15505.68535293912
149674,17716.089408891294
149675,1591.4223594823277
149676,1887.428126372372
149677,1542.0341527196156
149678,2813.7943581196923
149679,986.239220967766
149680,6811.631355679197
149681,21678.353875024637
149682,2855.7795634901386
149683,7488.5113575450505
149684,9580.476095411028
149685,148.00663851584147
149686,6220.336844225121
149687,5555.727445860588
149688,5186.481266241795
149689,606.3389470334367
149690,6026.663558558103
149691,2713.303354121439
149692,14486.925858863742
149693,1440.745227258248
149694,4891.815617371843
149695,7748.634452363758
149696,2969.7316585330814
149697,5717.1672859294395
149698,8895.037274627632
149699,2010.704532085531
149700,1529.2012857281934
149701,1708.5384074782148
149702,5903.2964167857535
149703,1835.6128069850606
149704,12425.036776147448
149705,20801.92690157283
149706,1648.0952097618804
149707,8014.987398471783
149708,1281.0930089945275
149709,1108.8522762634025
149710,14112.12195961466
149711,5463.54953253271
149712,5815.883116448088
149713,5863.510930139191
149714,9045.952888384943
149715,2022.9448111762115
149716,1765.2797542123785
149717,6804.572864527012
149718,2706.3082566052485
149719,3119.97249272959
149720,176.49286280815795
149721,346.26118002257243
149722,1293.780541964977
149723,3108.679349571807
149724,3263.796848135533
149725,960.1783585643748
149726,12262.8866419769
149727,1632.0062297327781
149728,3193.1484441689267
149729,4111.368041670429
149730,6490.134378030651
149731,357.4214043213308
149732,324.04632891720786
149733,5480.761884267497
149734,3860.9595055587965
149735,28953.17630165346
149736,654.0996794826193
149737,1813.7711851521874
149738,6565.897825517775
149739,779.3802275647638
149740,6910.284750962798
149741,718.6210846303451
149742,1228.4423341254246
149743,3974.5832439585392
149744,1933.2364668987752
149745,738.4862851896369
149746,2620.7180239878744
149747,578.9069628845801
149748,5409.5705907777065
149749,12393.00261181155
149750,11232.785585512342
149751,2115.5166944782222
149752,32466.590511902337
149753,1704.5393421775398
149754,1422.03393039351
149755,5514.277195297367
149756,3842.136813702273
149757,2579.9940570032572
149758,1788.3630568415524
149759,2325.1777365148587
149760,3927.8053878963306
149761,877.3197772099984
149762,2784.7809348664982
149763,299.66799923542163
149764,364.48035863992266
149765,3883.455491733365
149766,4119.082227879634
149767,1474.253610748447
149768,4887.963829098657
149769,897.5313503741189
149770,6391.222036460444
149771,2204.6374315567627
149772,941.7325598748598
149773,15771.5513879108
149774,9005.545115040457
149775,1737.2144188382765
149776,454.27281735562866
149777,6642.321286514982
149778,2637.1375727545155
149779,7151.188488573942
149780,7327.785992916377
149781,2386.387467488269
149782,4002.2468139146818
149783,1242.8928651827127
149784,1182.5122632670743
149785,37466.372548127016
149786,852.2506147674619
149787,12966.637380896756
149788,6098.763244010418
149789,3019.373975820484
149790,4757.642324943209
149791,2272.67768374741
149792,3154.7358989741138
149793,4411.48850007477
149794,3726.960518167163
149795,1954.2157904706273
149796,815.0454435475739
149797,17537.27934355849
149798,4587.910193468921
149799,2986.985469978401
149800,2448.475898946841
149801,675.8711787417683
149802,13776.927444214736
149803,1366.4457428737207
149804,1028.3449772547908
149805,1110.176268203553
149806,15954.509817667189
149807,332.72402202943704
149808,4282.951527681042
149809,2450.1204297501326
149810,5015.444036083398
149811,13106.425513764836
149812,2698.1975048030954
149813,2779.093022480245
149814,3384.0218990807684
149815,1900.7379206819378
149816,3760.9606879655003
149817,907.7370612955754
149818,4380.519261936159
149819,557.4241726194688
149820,42184.92312037335
149821,1317.917447596682
149822,1482.650456547927
149823,5174.552877661989
149824,3797.303364868963
149825,8911.824648586877
149826,794.815014875128
149827,3232.205329840921
149828,4596.877698133846
149829,3254.267610245036
149830,5442.771238739459
149831,18286.381501370714
149832,3907.2321094875797
149833,272.1769306074222
149834,4344.068643124219
149835,4583.029818748078
149836,21740.78689663764
149837,1802.6716190854759
149838,458.69836954499294
149839,270.9938489151183
149840,2160.3767642813123
149841,3916.945343558394
149842,6073.651035579936
149843,5456.9806608874105
149844,610.2878115702439
149845,2883.7390074657724
149846,2000.6600770517625
149847,2648.50153496245
149848,789.3270303723177
149849,4109.7783186664465
149850,22384.883677829566
149851,1252.13559047005
149852,1497.4996425845368
149853,11216.866079498555
149854,1046.534500109298
149855,6442.851541280782
149856,6726.097206805916
149857,831.6664270187849
149858,5041.258734428494
149859,7184.499322787187
149860,3639.6101375043486
149861,648.1072655719017
149862,12726.950064630995
149863,2539.656714005423
149864,2502.5325148059883
149865,12491.812356786904
149866,11966.78003555208
149867,7207.205501519717
149868,4217.678932599775
149869,5239.002507137236
149870,1266.3637150366271
149871,1636.614648893458
149872,1811.627774387273
149873,2210.9014566816936
149874,3538.3309597553452
149875,1424.881528038786
149876,5305.6470025486915
149877,3851.7817990961366
149878,6925.728697714807
149879,2956.812611992575
149880,3836.6524995795044
149881,8255.476651336066
149882,623.33898567695
149883,5491.732756143896
149884,3812.3676776168395
149885,866.0495026997082
149886,13348.76996541597
149887,851.7381924315416
149888,9686.843130933416
149889,1442.715424883846
149890,6740.2056961447615
149891,14202.706337273354
149892,3965.8732770079605
149893,3754.616679542719
149894,927.441443650059
149895,19509.692529021904
149896,2206.2414791711158
149897,7197.89169514003
149898,1651.1325856919789
149899,13426.35831822472
149900,2788.884986384713
149901,930.4980303918447
149902,27690.7966037793
149903,7295.277297098224
149904,4333.689583823586
149905,2791.6923866138186
149906,906.5114378528112
149907,12766.645389847767
149908,2202.914315984277
149909,10244.00739272904
149910,699.2703812334853
149911,1682.6217428318182
149912,3169.529030285319
149913,5388.022569129123
149914,3007.351280646143
149915,8584.624164400197
149916,636.8806814745925
149917,337.5552886672045
149918,439.88584495490375
149919,7673.198164939386
149920,7635.91430297052
149921,1469.4973911486404
149922,2125.809691487691
149923,7291.693071048073
149924,1540.9810791102466
149925,1206.8500642268455
149926,2563.9279243846886
149927,1327.1922479049251
149928,897.9478305257541
149929,7048.256441077082
149930,1202.8403821878267
149931,825.2335016821132
149932,6297.24207583699
149933,4138.700431322127
149934,1818.663790626471
149935,14011.245024710024
149936,4156.482212395646
149937,7284.108906509435
149938,3849.1014615879944
149939,17037.489502762102
149940,351.22262952408437
149941,1420.8372713207127
149942,1873.6501693938706
149943,10247.687982740044
149944,1291.5713189190878
149945,715.3747026894534
149946,248.84684543238302
149947,1972.8067002980529
149948,872.3250230468373
149949,4116.496334307667
149950,5528.670422520389
149951,4714.859344128949
149952,3356.8172732812504
149953,1638.5323739069167
149954,14024.753131561058
149955,790.2724077392613
149956,3772.8463122917237
149957,1254.7535107831525
149958,5732.0976173453155
149959,668.1313840163548
149960,14841.238685838816
149961,1191.8832899183546
149962,8386.066879033908
149963,476.5325032274643
149964,308.39525854089703
149965,5531.023979192923
149966,811.2936081915861
149967,13167.96794293831
149968,2216.4202027573647
149969,973.7943559980793
149970,18886.94947379335
149971,7528.515834039657
149972,2018.4879304926812
149973,8517.730525616324
149974,28227.307415648087
149975,12785.930329700928
149976,3992.655580875803
149977,2912.237920025643
149978,432.6868775483046
149979,991.7002962234316
149980,1798.4479194375817
149981,19071.162956440057
149982,1589.8575136943177
149983,1276.3206731244256
149984,794.8588778318792
149985,7846.835004634565
149986,18485.30688613663
149987,5174.727055676154
149988,7897.1892606505735
149989,12209.672539526795
149990,2162.898632129146
149991,1463.4721971490503
149992,18830.07501817512
149993,4779.346369251567
149994,2853.32334056599
149995,1372.147111560369
149996,992.4834889133058
149997,3885.913719488842
149998,5056.781767595474
149999,8575.241224713496
150000,932.3851159407029
150001,2377.3312320939904
150002,5662.555465742769
150003,2684.737715938856
150004,4559.555992835316
150005,3978.0144143524994
150006,3245.7173281871546
150007,13391.275212003568
150008,1491.5079232830137
150009,4193.89484096494
150010,11027.8811455086
150011,16607.51989192437
150012,3602.72335067144
150013,28944.392035097655
150014,12571.016527884974
150015,2136.6976865117776
150016,503.97127805058136
150017,10110.951839927044
150018,1990.7008620045917
150019,5982.842150665799
150020,1276.4145355308365
150021,437.26462450399595
150022,26648.526546592206
150023,14302.625901545973
150024,1113.5286700101592
150025,377.17775581784053
150026,1172.9503717937373
150027,482.0766674625524
150028,1321.786884389282
150029,3183.0506656134603
150030,878.7341679686406
150031,2851.9062696734377
150032,1357.0559977245437
150033,6551.22779306031
150034,183.46039262320178
150035,1292.8548899096845
150036,9300.526973737944
150037,4474.562250000881
150038,9006.048254458532
150039,18645.19775746895
150040,14949.105671136265
150041,382.9641543502358
150042,748.9629867563751
150043,4793.035626699939
150044,1537.4795625434845
150045,6266.087403529595
150046,4635.329212793614
150047,8211.417092697917
150048,12104.758728583825
150049,3924.9400728364812
150050,11785.970478797048
150051,2507.57126728569
150052,6831.9546970461415
150053,1573.0528541946408
150054,2845.0497322312162
150055,2477.7587184278555
150056,12231.363177785346
150057,7399.356573414547
150058,1866.6758659671434
150059,7098.473410020422
150060,31041.667891826943
150061,6351.5946485025215
150062,2695.4308392573057
150063,4426.282164744078
150064,3017.734518075681
150065,3766.9636170964523
150066,1640.3475401721885
150067,6316.809636787017
150068,13824.821519509464
150069,825.7631571379716
150070,9320.712918491372
150071,337.3424146489381
150072,5074.638057462907
150073,1259.1209869823997
150074,1888.5562382234612
150075,1364.4793112406119
150076,4255.298030580935
150077,1568.438044708609
150078,452.37442406550474
150079,3071.383168560258
150080,934.2437173720576
150081,6430.172049667248
150082,3861.835992435301
150083,2147.7070279127693
150084,674.1420053775471
150085,8233.626262107773
150086,561.3340698622089
150087,6287.76310689085
150088,1186.8578023381847
150089,4166.321335302627
150090,869.3480176471348
150091,2667.633798203764
150092,4165.620911284371
150093,2710.700541426886
150094,1755.114466607085
150095,8303.85217405046
150096,9754.686010780984
150097,572.8878683833649
150098,11189.549635610396
150099,2832.119585966427
150100,23674.245273519038
150101,1883.0179423518864
150102,1876.1655047064255
150103,1066.5353489958156
150104,16390.308822728777
150105,12892.466697357708
150106,2737.4927660130065
150107,24415.97664268726
150108,562.1576306905839
150109,2363.2130802588863
150110,2090.336849746789
150111,22450.59761583363
150112,3794.869215174909
150113,1729.8423629006124
150114,7124.7805430319295
150115,2136.854865046218
150116,10061.174108394676
150117,2838.415326444725
150118,17986.75711422119
150119,4723.946043523435
150120,1057.6985466196963
150121,912.5821484818249
150122,1461.354146378243
150123,10476.881116511413
150124,1576.6803896512824
150125,6706.672438778907
150126,6503.594245794145
150127,7815.778622222517
150128,545.1462910180401
150129,7483.356099325201
150130,1979.976926724315
150131,4800.0274132055
150132,2282.5548522966806
150133,3005.2927435423308
150134,353.4975754274593
150135,5151.787386297163
150136,479.17006091549365
150137,1922.8401227783131
150138,7777.539380982045
150139,2816.6103208609343
150140,3700.8131369882376
150141,2802.205280268251
150142,5887.00509389187
150143,715.2979898298963
150144,1064.7990277991698
150145,1988.431407423654
150146,6629.882743574264
150147,3155.6970518913704
150148,4221.891777016528
150149,10552.622184732927
150150,8005.892194757824
150151,4130.752641320908
150152,22135.90417321391
150153,765.7323486379753
150154,817.9266996446812
150155,1314.5667716081614
150156,4730.978842257636
150157,3018.5075397332225
150158,2778.594045026004
150159,8470.387635453953
150160,7224.677022807084
150161,12288.274898471129
150162,1194.0768690355558
150163,362.58245306290496
150164,12196.961045603002
150165,6861.41459580718
150166,19283.795964975645
150167,3492.5335683885837
150168,3175.6509059850514
150169,4572.85908837681
150170,2335.0369114124146
150171,7138.564288220874
150172,2433.465940558999
150173,5878.888921939684
150174,628.8226682672548
150175,677.4645667646245
150176,5539.8943406656535
150177,11891.86310762091
150178,493.51068380987095
150179,1622.4574802364273
150180,8227.756262829032
150181,2399.9028227001486
150182,6801.715614420319
150183,3368.4344270753313
150184,3127.6374740510078
150185,1735.9320790301774
150186,780.121745748856
150187,4016.141650726383
150188,10608.40085150849
150189,1532.420412135513
150190,2174.6878041950645
150191,6781.965884460214
150192,3973.5456874781835
150193,966.5517744281394
150194,1156.2199788287749
150195,1314.900083665571
150196,1577.5804758852194
150197,597.0616245151587
150198,2925.547649973806
150199,632.1205196669002
150200,8048.093570603301
150201,2014.866197772735
150202,1257.8175909862293
150203,2854.3963680220454
150204,781.6596499876987
150205,847.7732418605237
150206,1742.8452390187806
150207,12831.624256001089
150208,7374.215170923631
150209,13361.59657953303
150210,15010.195319523564
150211,401.6499187740047
150212,1667.8463202370017
150213,2057.8272798655303
150214,1866.610483125649
150215,3655.7118631246367
150216,1057.6382840523365
150217,2041.287156173713
150218,13745.655731246945
150219,783.5209081044413
150220,3807.0346814239356
150221,2212.280560202047
150222,3570.106907462907
150223,903.6155473688666
150224,12985.657619961694
150225,3876.34810699599
150226,30408.61357047892
150227,2339.880858149522
150228,10411.65174252025
150229,3910.356610572894
150230,1017.2141320937799
150231,429.95499440066175
150232,3896.0720468890295
150233,7131.864208903822
150234,6460.252613536778
150235,4718.822399835331
150236,736.0416751901023
150237,5442.677950660648
150238,221.6814961924614
150239,19581.82853783032
150240,1429.5216258445917
150241,2377.391477183908
150242,2228.8205783774047
150243,2693.9071071270496
150244,3738.4043259139553
150245,10241.24207607993
150246,441.551330210933
150247,5822.158748537958
150248,266.45468059695486
150249,21982.31937372458
150250,7494.335677072597
150251,20668.37367506315
150252,1369.4769821836271
150253,1540.7505477687164
150254,-119.03144677800016
150255,1953.8627043469232
150256,634.2195480801292
150257,3405.5737965634144
150258,3268.61579821557
150259,3607.3025352855566
150260,10053.851027278937
150261,13795.464796297842
150262,4223.067021205325
150263,1630.526668780407
150264,3263.770796432237
150265,2008.5132974715066
150266,13168.312474673947
150267,2537.910433239487
150268,5270.038272600785
150269,19852.486877752875
150270,4790.057054624893
150271,28457.471618583208
150272,21223.31566742964
150273,5035.874250931269
150274,14813.835697643593
150275,1214.459758828449
150276,10489.620584775947
